source_file,concept_id,category,integrated_var,concept,mapping_type,data_year,option_year,raw_var,matched_question_id,raw_option_order,raw_option_code,raw_option_text,unified_code,unified_label,mapping_rule,question_text,option_source_file,concept_note,row_note
01-01-make-city-data.R,DEM001,基本資料,MALE,性別/戶長性別/經濟戶長性別,coarse_comparable,2017,106,g1,G1,1,1,男性,1,男性,男/男性 -> 1,經濟戶長性別？□(1)男性 □(2)女性,question_options_106.csv,91/95 為受訪者性別；99 sex；103 gender=戶長性別；106/110 是經濟戶長性別，母體對象略有差異。,
01-01-make-city-data.R,DEM001,基本資料,MALE,性別/戶長性別/經濟戶長性別,coarse_comparable,2017,106,g1,G1,2,2,女性,0,女性,女/女性 -> 0，沿用 01-01 R 的 MALE 編碼,經濟戶長性別？□(1)男性 □(2)女性,question_options_106.csv,91/95 為受訪者性別；99 sex；103 gender=戶長性別；106/110 是經濟戶長性別，母體對象略有差異。,
01-01-make-city-data.R,DEM001,基本資料,MALE,性別/戶長性別/經濟戶長性別,coarse_comparable,2021,110,b1,B1,1,1,男性,1,男性,男/男性 -> 1,經濟戶長性別？□(1)男性 □(2)女性,question_options_110.csv,91/95 為受訪者性別；99 sex；103 gender=戶長性別；106/110 是經濟戶長性別，母體對象略有差異。,
01-01-make-city-data.R,DEM001,基本資料,MALE,性別/戶長性別/經濟戶長性別,coarse_comparable,2021,110,b1,B1,2,2,女性,0,女性,女/女性 -> 0，沿用 01-01 R 的 MALE 編碼,經濟戶長性別？□(1)男性 □(2)女性,question_options_110.csv,91/95 為受訪者性別；99 sex；103 gender=戶長性別；106/110 是經濟戶長性別，母體對象略有差異。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_1,q2,2,1,1,15至未滿20歲,1,15-19歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_1.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_1,q2,2,2,2,20至未滿30歲,2,20-29歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_1.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_1,q2,2,3,3,30至未滿40歲,3,30-39歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_1.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_1,q2,2,4,4,40至未滿50歲,4,40-49歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_1.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_1,q2,2,5,5,50至未滿60歲,5,50-59歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_1.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_1,q2,2,6,6,60歲以上,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_1.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_2,q2,2,1,1,15至未滿20歲,1,15-19歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_2.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_2,q2,2,2,2,20至未滿30歲,2,20-29歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_2.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_2,q2,2,3,3,30至未滿40歲,3,30-39歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_2.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_2,q2,2,4,4,40至未滿50歲,4,40-49歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_2.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_2,q2,2,5,5,50至未滿60歲,5,50-59歲,所有年度可比年齡組,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_2.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2002,91_2,q2,2,6,6,60歲以上,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您的年齡（若不知道，問幾年幾月生）,question_options_91_2.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,1,1,15~19歲,1,15-19歲,所有年度可比年齡組,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,2,2,20~29歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,3,3,30~39歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,4,4,40~49歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,5,5,50~59歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,6,6,60-64歲,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,raw_option_code duplicates within this question/year; recode by labelled text or verify DTA labels
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,7,6,65歲及以上,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,raw_option_code duplicates within this question/year; recode by labelled text or verify DTA labels
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2006,95,c2,C2,8,98,不知道/拒答,98,不知道/拒答,保留 nonresponse,請問您今年幾歲？（若不知道，問幾年幾月生）,question_options_95.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,1,,15~19 歲,1,15-19歲,所有年度可比年齡組,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,2,,20~24 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,3,,25~29 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,4,,30~34 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,5,,35~39 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,6,,40~44 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,7,,45~49 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,8,,50~54 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,9,,55~59 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,10,,60~64 歲,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2010,99,m3,M3,11,,65 歲以上,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您今年幾歲？,question_options_99.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,1,1,15~19 歲,1,15-19歲,所有年度可比年齡組,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,2,2,20~24 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,3,3,25~29 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,4,4,30~34 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,5,5,35~39 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,6,6,40~44 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,7,7,45~49 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,8,8,50~54 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,9,9,55~59 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,10,10,60~64 歲,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2014,103,n3,N3,11,11,65 歲以上,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問您今年幾歲？,question_options_103.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,1,1,15~19 歲,1,15-19歲,所有年度可比年齡組,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,2,2,20~24 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,3,3,25~29 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,4,4,30~34 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,5,5,35~39 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,6,6,40~44 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,7,7,45~49 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,8,8,50~54 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,9,9,55~59 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,10,10,60~64 歲,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2017,106,g2,G2,11,11,65歲以上,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問經濟戶長今年幾歲？,question_options_106.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,1,1,15~19 歲,1,15-19歲,所有年度可比年齡組,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,2,2,20~24 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,3,3,25~29 歲,2,20-29歲,後期 20-24/25-29 合併以對齊早期 20-29,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,4,4,30~34 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,5,5,35~39 歲,3,30-39歲,後期 30-34/35-39 合併以對齊早期 30-39,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,6,6,40~44 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,7,7,45~49 歲,4,40-49歲,後期 40-44/45-49 合併以對齊早期 40-49,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,8,8,50~54 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,9,9,55~59 歲,5,50-59歲,後期 50-54/55-59 合併以對齊早期 50-59,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,10,10,60~64 歲,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,11,11,65~69歲,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM002,基本資料,AGE,年齡/經濟戶長年齡,coarse_comparable,2021,110,b2,B2,12,12,70歲以上,6,60歲以上,後期 60-64/65-69/70+ 合併以對齊早期 60+,請問經濟戶長今年幾歲？,question_options_110.csv,91/95/99/103 問「您」；106/110 問經濟戶長。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,1,1,不識字,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,2,2,自修,1,不識字/自修,壓成低教育組以提高跨年可比性,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,3,3,國小,2,國小,國小,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,4,4,國(初)中,3,國(初)中,國中/初中,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,5,5,高中,4,高中職,高中與高職合併,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,6,6,高職（含五專前三年）,4,高中職,高中與高職合併,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,7,7,專科,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,8,8,大學,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
01-01-make-city-data.R,DEM003,基本資料,EDU,教育程度/經濟戶長教育程度,coarse_comparable,2002,91_1,q3,3,9,9,研究所或以上,5,專科以上,專科、大學、研究所合併,請問您的教育程度？,question_options_91_1.csv,106/110 改為經濟戶長教育程度。,
