year,source_pdf,question_id,question_text,option_code,option_text,extraction_note
99,ques99.pdf,I4,包含您本人，全家每個月的「利息、股票買賣、跟會標會、各種投資」總收入是多少？【過去,,,no_coded_option_detected
99,ques99.pdf,I5,包含您本人，全家每個月的「房屋、土地出租租金」收入總共是多少？【過去ㄧ年帄均每個月,,,no_coded_option_detected
99,ques99.pdf,I6,包含您本人，全家每個月除了以上這些收入以外的「其他」收入總共是多少？【過去ㄧ年帄均,,,no_coded_option_detected
99,ques99.pdf,J1,請問您全家每個月用在支付「吃飯、蔬菜魚肉、水果、飲料費等」的費用是多少？【過去ㄧ年,,,no_coded_option_detected
99,ques99.pdf,J2,請問您全家每個月用在支付「房租、水電瓦斯、住宅裝修等」的費用是多少？【過去ㄧ年帄均,,,no_coded_option_detected
99,ques99.pdf,J3,請問您全家每個月用在支付「上下班上下學通勤、搭乘交通工具、汽機車保養油錢、市內電話、,,,no_coded_option_detected
99,ques99.pdf,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,,,no_coded_option_detected
99,ques99.pdf,J5,請問您全家每個月用在支付「抽煙、飲酒、吃檳榔等」的費用是多少？【過去ㄧ年帄均每個月,,,no_coded_option_detected
99,ques99.pdf,J6,請問您全家每個月用在支付「繳各種稅、勞健保、農漁保險、紅白包禮金、捐款」的費用是多,,,no_coded_option_detected
99,ques99.pdf,J7,除了以上的支出，請問您家庭過去一年有沒有以下的支出？【逐一提示選項，可複選】,,,no_coded_option_detected
99,ques99.pdf,J7-1,打掃家庭/洗衣洗碗/請傭人 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-2,各項學費/補習費/報紙雜誌書 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-3,國內外旅遊/運動娛樂消遣 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-4,利息/各項貸款/跟會 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-5,買衣服/鞋子/襪子各項衣物 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-6,購買傢俱/家庭電器/廚房用具 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-7,兒童照顧/老人照顧/ 身心障礙 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-8,其他費用 1 沒有 2 有 1 2 3 4 5 6 7 8 9 ) !,,,no_coded_option_detected
99,ques99.pdf,J7-9,以上都沒有 1 圈選本選項不得圈選上面任何一個選項,,,no_coded_option_detected
99,ques99.pdf,K1,請問您個人目前有從事以下哪些投資嗎？(可複選),,,no_coded_option_detected
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,,,no_coded_option_detected
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,,,no_coded_option_detected
99,ques99.pdf,L1,請問您或您的家人最需要政府提供什麼幫忙？(單選),,,no_coded_option_detected
99,ques99.pdf,L2,請問您知不知道「原住民綜合發展基金貸款」？,,,no_coded_option_detected
99,ques99.pdf,L2-1,請問您個人或您的家人有沒有申請「原住民綜合發展基金貸款」？,,,no_coded_option_detected
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,,no_coded_option_detected
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複,,,no_coded_option_detected
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸,,,no_coded_option_detected
99,ques99.pdf,L4,如果您需要貸款，請問您最希望從農會、儲蓄互助社，還是ㄧ般銀行取得資金？【單選】,,,no_coded_option_detected
99,ques99.pdf,M1,請問您需不需要負責家計？,,,no_coded_option_detected
99,ques99.pdf,M2,請問您所屬的族別？,,,no_coded_option_detected
99,ques99.pdf,M3,請問您今年幾歲？,,,no_coded_option_detected
99,ques99.pdf,M4,請問您的教育程度？,,,no_coded_option_detected
